,Channel Name,Video Name,URL
443,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/295239825_2528015517329638_5932514377213932792_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ChPZ_HmvEYUAX_dDhVg&edm=ALQROFkBAAAA&vs=788721462300311_3930741021&_nc_vs=HBksFQAYJEdKRUFtUkhtcU9WNk4tc0lBUGowdV81a2hsUlNicV9FQUFBRhUAAsgBABUAGCRHQUVPbHhGLUh4VHVVeG9DQURyZmpHQ211LTQtYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmhq%2BfipDD2j8VAigCQzMsF0BBYgxJul41GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=8955e5adf9&ccb=7-5&oh=00_AfDojjrlpQ0hgMfE3O0RT3FE4-qeewRGtG8Ug7tlrri0Ug&oe=63E88831&_nc_sid=30a2ef
444,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/10000000_370885655151168_4706087051724562832_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=O0k4Rqt_u_MAX_tzfCF&edm=ALQROFkBAAAA&vs=559306925900791_3423161652&_nc_vs=HBksFQAYJEdJQ1dtQUJBUXJxTFVWRUJBSkNoRzFnOVlVOUJicV9FQUFBRhUAAsgBABUAGCRHTDNuYmhFR1FOb0Qtd2dDQVBhZTRyWms3TzR1YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm1KS8jNC0uD8VAigCQzMsF0BJe6XjU%2FfPGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=48645239d3&ccb=7-5&oh=00_AfBhc-G-193GebEeijhatueyMhFjIRthuIT7Vd1FmiPjeg&oe=63E8AAEF&_nc_sid=30a2ef
445,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/FB4F19D8EF73F95E0A600652967189BF_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNDgwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=110&vs=868250861253871_2743197449&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GQjRGMTlEOEVGNzNGOTVFMEE2MDA2NTI5NjcxODlCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0ZjVXR4SnBrV2V5TnM4RUFMVjloeFdDN2xBcmJxX0VBQUFGFQICyAEAKAAYABsAFQAAJpCUpprN9dk%2FFQIoAkMzLBdAPYhysCDEnBgSZGFzaF9iYXNlbGluZV8yX3YxEQB1%2FgcA&_nc_rid=6708952134&ccb=9-4&oh=00_AfCv51QN-fDQTdxQAwmk-RJqzzr2cCZszO60romRlF4FMA&oe=63E8D89E&_nc_sid=30a2ef
446,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/305669551_393584942949767_6291035158467213047_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=m2eBnNI4YOMAX_fVzAa&edm=ALQROFkBAAAA&vs=476432530749972_1856416633&_nc_vs=HBksFQAYJEdLOGxPQktIcGJhaTltVUJBUGQyN2pFbFAwNVhicV9FQUFBRhUAAsgBABUAGCRHRkl4THhJc1BJSDlhWUFCQU1TYk9iRTBEV053YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm1vLgrLDx4kAVAigCQzMsF0BKO6XjU%2FfPGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=a6f34984ac&ccb=7-5&oh=00_AfD4y-UazM1-2n-9FTx16b2GqxYAqJVPhz9kuChid10RLQ&oe=63E86208&_nc_sid=30a2ef
447,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/2A4C502292D2028F627ADE196F671384_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&vs=527060802818512_1277660489&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8yQTRDNTAyMjkyRDIwMjhGNjI3QURFMTk2RjY3MTM4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0o4MDN4SzJYN185S3NBQUFIQXE3UjhIbGJZRGJwUjFBQUFGFQICyAEAKAAYABsAFQAAJsyf45fRofNAFQIoAkMzLBdAOHdLxqfvnhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=1e81521f67&ccb=9-4&oh=00_AfD1oQxexa5sa31QtDoDvHFcGF8P5tviMoK9Bspzx5xSNg&oe=63E8E5A3&_nc_sid=30a2ef
448,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/280219840_962651654402204_1167354357884362230_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=1z3wlbZ36ygAX_RMOvJ&edm=ALQROFkBAAAA&vs=1616233612232466_2681160116&_nc_vs=HBksFQAYJEdNRFFzeENjTU9mTmhtc0RBUGFkczRTYVJqTVFicV9FQUFBRhUAAsgBABUAGCRHTlhjclJBRV9RVXNzcWNEQUVGZUk3NmUtQ0lRYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmxs%2F56aC70z8VAigCQzMsF0BHEQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=359b0a30b7&ccb=7-5&oh=00_AfAyCM2JLyVpcuKWxANzRftrU7vSDi1mpC839q35yMu2Gw&oe=63E8C2DE&_nc_sid=30a2ef
449,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/126410889_415277509605036_7124859154210413_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ1Ni5jbGlwcy5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=04PyfV2xFdAAX-_E34c&tn=lSTVqTAxlAodUD2Y&edm=ALQROFkBAAAA&vs=17888911369786261_1477970764&_nc_vs=HBksFQAYJEdJbmdpQWVzZG5GVXNYa0JBRzBlOW9vRlVCa0FicV9FQUFBRhUAAsgBABUAGCRHR00za3dmSXBDVnVEaHdEQUNNOE5fUGxNUzBmYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmqrLOwNf3xj8VAigCQzMsF0AuEOVgQYk3GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=5141945f5c&ccb=7-5&oh=00_AfBtGOZD1tUgedL5LZCnj5bDBRmY-BJpF2TMqP3Yecsv1A&oe=63E85F69&_nc_sid=30a2ef
450,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/65427EA5B7542877749A03A1E6AD14A3_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=109&vs=1236169523944044_1326575351&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82NTQyN0VBNUI3NTQyODc3NzQ5QTAzQTFFNkFEMTRBM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0ZXT0VoTkF4VTVXQlhjQUFBQ0gyWkRfQ2NrZ2JwUjFBQUFGFQICyAEAKAAYABsAFQAAJrLYiqClhohAFQIoAkMzLBdAPQhysCDEnBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=f6eced40c8&ccb=9-4&oh=00_AfA8Qm4_LPrtB5IIHQ0sLlch2KkuVLg5ubZMXcDfAp5gug&oe=63E8F08C&_nc_sid=30a2ef
451,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/308915458_137476129021793_7111167218475805000_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Z3NpnbixCo8AX-1SEt1&edm=ALQROFkBAAAA&vs=1449548285547309_4176209879&_nc_vs=HBksFQAYJEdBS3RhUkpoMzlXbkNIMEFBRWdwcDV2bzhLOWlicV9FQUFBRhUAAsgBABUAGCRHRndvWmhLbW1EVjJfbXdGQURrVkhxZF9GNGhBYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmvKORyqXK3z8VAigCQzMsF0A4d0vGp%2B%2BeGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=c5de43a551&ccb=7-5&oh=00_AfBOqYRGy56juC3SyzIG8iuPgfqKZNA-f2j8u2lO1zISPA&oe=63E8CDA8&_nc_sid=30a2ef
452,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/10000000_495207735329944_5238704541535476200_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=A2rfesVwgc4AX-jZ6tA&edm=ALQROFkBAAAA&vs=421126000111278_1643164966&_nc_vs=HBksFQAYJEdJQ1dtQUNZaENlSlk4SUJBT2laY2xFR25yTklicV9FQUFBRhUAAsgBABUAGCRHQW8wVGhLSUhzbGR0YlVCQUZib0RCMjRKS0JLYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmtKy4pPW09T8VAigCQzMsF0BJogxJul41GBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=815b465419&ccb=7-5&oh=00_AfCdIkske6Riz5bdhXJV1KAiLc_eaDp7oWZPnMPLIPTygg&oe=63E89DE9&_nc_sid=30a2ef
453,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/288071411_991467491551380_1200144493646276570_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=9S_5qn_oUQ8AX_FCF--&edm=ALQROFkBAAAA&vs=995352217847691_4196515487&_nc_vs=HBksFQAYJEdQT2VLeEdVNktNRHZJVURBTnBuN2U0T3hhY1FicV9FQUFBRhUAAsgBABUAGCRHTk5zS1JIRkJ6ZDlaeEVDQUppb25ueEFVX0I2YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmkO2L6OvT5z8VAigCQzMsF0BMpmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=eb17b7adf4&ccb=7-5&oh=00_AfAVFvhDUTIAyp5kIaJxKoAaO4QiU5Zp07R5peHIgZ3H2A&oe=63E8FCF7&_nc_sid=30a2ef
454,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/3C4EE0F077EC8193A1E1759405ECF39E_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&vs=489824283261510_3175703478&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zQzRFRTBGMDc3RUM4MTkzQTFFMTc1OTQwNUVDRjM5RV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0paZndBbWJqMnJKbnEwRUFLLXZjdDNydDZOQWJwUjFBQUFGFQICyAEAKAAYABsAFQAAJvjfru7ukfA%2FFQIoAkMzLBdAQIQ5WBBiThgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=bed8c6e309&ccb=9-4&oh=00_AfDRpa2NbS-PqIAGz2P6a4LpxGwFVlih9fYJ_5JA8pYVOA&oe=63E8FA14&_nc_sid=30a2ef
455,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/154578222E88DC0399512FF5557EF6B5_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNDgwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&vs=808847453729758_1151920614&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xNTQ1NzgyMjJFODhEQzAzOTk1MTJGRjU1NTdFRjZCNV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR044Ynd4SndfT1k1dnZrQ0FFUndtczFMWm1ramJxX0VBQUFGFQICyAEAKAAYABsAFQAAJpikg86g%2FeU%2FFQIoAkMzLBdAQEzMzMzMzRgSZGFzaF9iYXNlbGluZV8yX3YxEQB1%2FgcA&_nc_rid=2d68ab52e9&ccb=9-4&oh=00_AfBoqLC2CXYg-3j7LQkFLlV5HrKbH-dRl5i7wxi2_oZCZA&oe=63E8C2C5&_nc_sid=30a2ef
456,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/v/t50.2886-16/288748842_345389054242196_5105872862398153250_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=m6IyELC_p3QAX8Nxl2V&edm=ALQROFkBAAAA&vs=2162145633960683_3464386176&_nc_vs=HBksFQAYJEdDcjFOUkdVTGVNbklUb0JBQ0tDalBkUXROdEdicV9FQUFBRhUAAsgBABUAGCRHTV9MTnhGcDhMMlhELTBCQUt3dVZWS01UVFFPYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm6KvZt6f43j8VAigCQzMsF0A6qn752yLRGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=05eb33c550&ccb=7-5&oh=00_AfD9iJMz29NlHq0ocmYtKi6twSkIdSu02S1snJykwO5A5Q&oe=63E8EACE&_nc_sid=30a2ef
457,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/324C69824DB8C8678FA4FEFB1A02BE89_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&vs=959266038377291_2725281992&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zMjRDNjk4MjREQjhDODY3OEZBNEZFRkIxQTAyQkU4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0Y5N1R4TXYwSHd1WjU0RkFOdnVPUnJCTWV4VGJwUjFBQUFGFQICyAEAKAAYABsAFQAAJuSOs9HQw%2Bc%2FFQIoAkMzLBdANTMzMzMzMxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=0d00ecec6c&ccb=9-4&oh=00_AfDo-m28J13jUx0Q5w5q_dWa5Lw63ZBBK6-aciGGyvxikg&oe=63E87FD4&_nc_sid=30a2ef
458,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/278826734_471663058059329_7446353952886435960_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=GtsLiucy5FwAX-Q908x&edm=ALQROFkBAAAA&vs=2853477578285652_2872248623&_nc_vs=HBksFQAYJEdPNk9uaEJCZ0FlZF9hd0JBSGd3bjdsM3cxWm5icV9FQUFBRhUAAsgBABUAGCRHQjRpcHhEMjlmU3dzbkVEQUNnOWs5dzNGVGhmYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmnJyA55al%2FD8VAigCQzMsF0BKpmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=6412f0c96a&ccb=7-5&oh=00_AfBr1ndVM5IVKe1-qbgCiHEdDe_CCR8hUOJpPCUSjCRWRQ&oe=63E86AE2&_nc_sid=30a2ef
459,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/274853566_4692217927542617_7648558694423920734_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=1AKg6Ayct4cAX9sC-d2&edm=ALQROFkBAAAA&vs=4915605138518411_123913986&_nc_vs=HBksFQAYJEdMN3VZUkJacDhjZWpLc1FBRjRBM2RpYkl5VnFicV9FQUFBRhUAAsgBABUAGCRHTjZzWFJDbnlTNHJJWU1EQUI1bGZ1NEY1TjBmYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmmuXJ4vC61z8VAigCQzMsF0BCczMzMzMzGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=c01fabf9a0&ccb=7-5&oh=00_AfA2btvovj__n2XMy-OEcjiKm8annokuS_RD1b-4D_O1sA&oe=63E9051C&_nc_sid=30a2ef
460,TheMalibuArtist,NN,https://instagram.fbog4-2.fna.fbcdn.net/o1/v/t16/f1/m82/0E4DFAB68B9E887F80446233097F0AA6_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-2.fna.fbcdn.net&_nc_cat=109&vs=510876540985178_2483766725&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wRTRERkFCNjhCOUU4ODdGODA0NDYyMzMwOTdGMEFBNl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0JNUTZnSnR4ZUw0bnhBREFDTlZyMzdSV1lZY2JwUjFBQUFGFQICyAEAKAAYABsAFQAAJtzt4tOwnek%2FFQIoAkMzLBdAPYAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=70b5908fd5&ccb=9-4&oh=00_AfABNxQ4yg4p2O9cmIQuyG0ZZhpGM7IMElF8Z9BW_sKGiQ&oe=63E8929A&_nc_sid=30a2ef
461,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/310700203_214688780891879_7458420614232832737_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=JckPo0gUzHMAX8JCU4H&edm=ALQROFkBAAAA&vs=583327870235683_2705020174&_nc_vs=HBksFQAYJEdLdm9oQkxudG9VZ1FzTUFBT0Y2ekVBSW9vRm5icV9FQUFBRhUAAsgBABUAGCRHT0czZkJLMGVoRmltRUlDQUhSZjhZNldzcmRYYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmgvzZgpOc2z8VAigCQzMsF0BEndLxqfvnGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=a70354617d&ccb=7-5&oh=00_AfASSugv5yz6TCw49pkkqIJ-YW2dHNOZQRVBzHsbUYHwCw&oe=63E9024A&_nc_sid=30a2ef
462,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/724B53504F714DEE887ECC15D77E0CBC_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNDgwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&vs=5678184645608923_3540868173&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83MjRCNTM1MDRGNzE0REVFODg3RUNDMTVENzdFMENCQ192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0RkMG9SSzQxVUlCa0FRREFMSXJzUlhJOFIwSWJxX0VBQUFGFQICyAEAKAAYABsAFQAAJvL2ybnc6%2BU%2FFQIoAkMzLBdATgzMzMzMzRgSZGFzaF9iYXNlbGluZV8yX3YxEQB1%2FgcA&_nc_rid=3a4a09754e&ccb=9-4&oh=00_AfBC5cfWaksNX4pM8P-yRxEVengLFg40jCyTiRLJr6YERw&oe=63E8CE1B&_nc_sid=30a2ef
463,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/v/t50.2886-16/307219320_158243410213733_8177773793875401687_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=7D6cXt2pvosAX86-xdD&edm=ALQROFkBAAAA&vs=494952062062870_3323554931&_nc_vs=HBksFQAYJEdIakxUeEpsXzBEcTY0OEFBTmNiY1JYd1NYMXhicV9FQUFBRhUAAsgBABUAGCRHSVJHVWhJZl9JWWptalFFQUhnLWJfUVViR1JiYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm0Ku2lo6PiUAVAigCQzMsF0BEwAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHX%2BBwA%3D&_nc_rid=af919a306f&ccb=7-5&oh=00_AfCFdwwVHRJChBxnFcDmcrHbwvi9HQXnwR0IYItBhj7NiA&oe=63E8E6BA&_nc_sid=30a2ef
464,TheMalibuArtist,NN,https://instagram.fbog4-1.fna.fbcdn.net/o1/v/t16/f1/m82/CC46897E7EAA2FE83BDFD6DC5716B3BD_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uNzIwLmNsaXBzLmJhc2VsaW5lIn0&_nc_ht=instagram.fbog4-1.fna.fbcdn.net&_nc_cat=100&vs=1356707241532662_2421994415&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DQzQ2ODk3RTdFQUEyRkU4M0JERkQ2REM1NzE2QjNCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0prazhBSTRsMDRpMS1rREFObHZubkFzcnNKZWJwUjFBQUFGFQICyAEAKAAYABsAFQAAJoLvzdzGuJNAFQIoAkMzLBdAQeZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&_nc_rid=09ea4f567f&ccb=9-4&oh=00_AfBAfxVEcqx9Mz2USmaw-2CECvK5VuXOA_vx6PXEArm0OQ&oe=63E8FC45&_nc_sid=30a2ef
